Remainder,Steps,Decision_Tree,Score,Num_Of_Choices_Made
123571011,5,"['Step1: (4,5,9) (9)', 'Step2: (6,4,10) (6,4)', 'Step3: (12) (12)', 'Step4: (3,5,8) (8)']",1,3
12381012,7,"['Step1: (5,4,9) (9)', 'Step2: (3,2,5) (5)', 'Step3: (3,1,4) (4)', 'Step4: (7) (7)', 'Step5: (11) (11)', 'Step6: (6) (6)']",2,3
2378101112,4,"['Step1: (6,4,10) (6,4)', 'Step2: (1,5) (1,5)', 'Step3: (9) (9)']",1,1
9101112,7,"['Step1: (2,6,8) (8)', 'Step2: (3,4,7) (3,4)', 'Step3: (6) (6)', 'Step4: (5) (5)', 'Step5: (2,1) (2,1)', 'Step6: (7) (7)']",3,2
18101112,7,"['Step1: (5,1,6) (6)', 'Step2: (2,1,3) (3)', 'Step3: (4) (4)', 'Step4: (9) (9)', 'Step5: (2,5,7) (2,5)', 'Step6: (7) (7)']",2,3
24591112,6,"['Step1: (3,1,4) (3,1)', 'Step2: (6) (6)', 'Step3: (7) (7)', 'Step4: (8) (8)', 'Step5: (10) (10)']",2,1
5791112,6,"['Step1: (3,1,4) (3,1)', 'Step2: (2) (2)', 'Step3: (6,4,10) (6,4)', 'Step4: (8) (8)', 'Step5: (10) (10)']",3,2
1911,8,"['Step1: (4,2,6) (6)', 'Step2: (5,2,7) (5,2)', 'Step3: (12) (12)', 'Step4: (10) (10)', 'Step5: (8) (8)', 'Step6: (7) (7)', 'Step7: (4,3) (4,3)']",6,2
3591112,6,"['Step1: (10) (10)', 'Step2: (1,2,3) (1,2)', 'Step3: (6,4) (6,4)', 'Step4: (8) (8)', 'Step5: (7) (7)']",3,1
1456789101112,2,"['Step1: (2,3,5) (2,3)']",1,1
13789101112,3,"['Step1: (4,6,10) (4,6)', 'Step2: (5,2,7) (5,2)']",1,2
12589101112,4,"['Step1: (3,6,9) (3,6)', 'Step2: (4) (4)', 'Step3: (7) (7)']",1,1
1345679101112,3,"['Step1: (2) (2)', 'Step2: (8) (8)']",1,0
1269101112,5,"['Step1: (3,4,7) (7)', 'Step2: (3,5,8) (8)', 'Step3: (3,5) (3,5)', 'Step4: (4) (4)']",1,2
356789101112,3,"['Step1: (2,1,3) (2,1)', 'Step2: (4) (4)']",1,1
145691012,5,"['Step1: (5,6,11) (11)', 'Step2: (1,6,7) (7)', 'Step3: (2,3,5) (2,3)', 'Step4: (8) (8)']",1,3
379101112,5,"['Step1: (2,3,5) (5)', 'Step2: (8) (8)', 'Step3: (4,1) (4,1)', 'Step4: (6,2) (6,2)']",1,1
2345789,5,"['Step1: (10) (10)', 'Step2: (5,6,11) (11)', 'Step3: (1,6,7) (1,6)', 'Step4: (12) (12)']",3,2
4679101112,4,"['Step1: (2,1,3) (2,1)', 'Step2: (8) (8)', 'Step3: (5,3) (5,3)']",1,1
58101112,6,"['Step1: (2,4,6) (6)', 'Step2: (3,1,4) (3,1)', 'Step3: (7) (7)', 'Step4: (5,4,9) (9)', 'Step5: (2,4) (2,4)']",2,3
1246789101112,2,"['Step1: (3,5,8) (3,5)']",1,1
141112,9,"['Step1: (4,3,7) (7)', 'Step2: (2) (2)', 'Step3: (8) (8)', 'Step4: (3) (3)', 'Step5: (5,1,6) (6)', 'Step6: (9) (9)', 'Step7: (10) (10)', 'Step8: (5) (5)']",4,2
123789101112,3,"['Step1: (6,5,11) (6,5)', 'Step2: (4) (4)']",1,1
1357811,6,"['Step1: (4,6,10) (10)', 'Step2: (4) (4)', 'Step3: (12) (12)', 'Step4: (6,2,8) (6,2)', 'Step5: (9) (9)']",3,2
123789101112,3,"['Step1: (6,4,10) (6,4)', 'Step2: (5) (5)']",1,1
123479101112,3,"['Step1: (6,5,11) (6,5)', 'Step2: (8) (8)']",1,1
134789101112,3,"['Step1: (5,2,7) (5,2)', 'Step2: (6) (6)']",1,1
234789101112,3,"['Step1: (2,4,6) (6)', 'Step2: (1,5) (1,5)']",1,1
1249101112,5,"['Step1: (6,3,9) (6,3)', 'Step2: (1,4,5) (5)', 'Step3: (7) (7)', 'Step4: (8) (8)']",1,2
13567101112,4,"['Step1: (2,4,6) (2,4)', 'Step2: (8) (8)', 'Step3: (9) (9)']",1,1
1234789101112,3,"['Step1: (4,1,5) (5)', 'Step2: (6) (6)']",1,1
489101112,6,"['Step1: (2) (2)', 'Step2: (1,3,4) (1,3)', 'Step3: (6) (6)', 'Step4: (7) (7)', 'Step5: (5) (5)']",1,1
1412,8,"['Step1: (2,3,5) (2,3)', 'Step2: (8) (8)', 'Step3: (4,6,10) (10)', 'Step4: (6,5,11) (6,5)', 'Step5: (11) (11)', 'Step6: (7) (7)', 'Step7: (9) (9)']",6,3
69101112,7,"['Step1: (1,2,3) (3)', 'Step2: (8) (8)', 'Step3: (4) (4)', 'Step4: (5) (5)', 'Step5: (2,1) (2,1)', 'Step6: (7) (7)']",2,1
13467891112,3,"['Step1: (4,6,10) (10)', 'Step2: (2,5,7) (2,5)']",1,2
34781112,5,"['Step1: (3,6,9) (9)', 'Step2: (10) (10)', 'Step3: (1,6,7) (1,6)', 'Step4: (2,5,7) (2,5)']",2,3
1234789101112,3,"['Step1: (2,3,5) (5)', 'Step2: (2,4,6) (6)']",1,2
13458101112,4,"['Step1: (6,2,8) (6,2)', 'Step2: (9) (9)', 'Step3: (7) (7)']",1,1
1291012,6,"['Step1: (4,3,7) (7)', 'Step2: (4,6,10) (4,6)', 'Step3: (3,5,8) (8)', 'Step4: (3,5) (3,5)', 'Step5: (11) (11)']",3,3
1245611,7,"['Step1: (12) (12)', 'Step2: (6,4,10) (10)', 'Step3: (8) (8)', 'Step4: (1,2,3) (3)', 'Step5: (9) (9)', 'Step6: (6,1,7) (7)']",3,3
129101112,6,"['Step1: (3,6,9) (3,6)', 'Step2: (7) (7)', 'Step3: (5) (5)', 'Step4: (8) (8)', 'Step5: (4) (4)']",1,1
2379101112,5,"['Step1: (5,3,8) (8)', 'Step2: (2,4,6) (6)', 'Step3: (5,1) (5,1)', 'Step4: (4) (4)']",1,2
1356781112,4,"['Step1: (10) (10)', 'Step2: (2,4,6) (2,4)', 'Step3: (9) (9)']",1,1
134781112,5,"['Step1: (2,5,7) (2,5)', 'Step2: (6,4,10) (10)', 'Step3: (6) (6)', 'Step4: (9) (9)']",1,2
4891112,7,"['Step1: (1,2,3) (1,2)', 'Step2: (4,6,10) (10)', 'Step3: (3) (3)', 'Step4: (5) (5)', 'Step5: (6) (6)', 'Step6: (7) (7)']",3,2
1367891112,4,"['Step1: (4) (4)', 'Step2: (10) (10)', 'Step3: (5,2,7) (5,2)']",1,1
1379101112,4,"['Step1: (5,4,9) (5,4)', 'Step2: (2,6,8) (2,6)', 'Step3: (8) (8)']",1,2
6812,8,"['Step1: (5,3,8) (5,3)', 'Step2: (4) (4)', 'Step3: (11) (11)', 'Step4: (1,6,7) (7)', 'Step5: (1,2) (1,2)', 'Step6: (9) (9)', 'Step7: (10) (10)']",6,2
12891112,6,"['Step1: (3,5,8) (3,5)', 'Step2: (4,2,6) (6)', 'Step3: (7) (7)', 'Step4: (10) (10)', 'Step5: (4) (4)']",2,2
67,10,"['Step1: (4) (4)', 'Step2: (8) (8)', 'Step3: (5) (5)', 'Step4: (10) (10)', 'Step5: (2,1,3) (3)', 'Step6: (11) (11)', 'Step7: (12) (12)', 'Step8: (9) (9)', 'Step9: (1,2) (1,2)']",8,1
2101112,7,"['Step1: (5,3,8) (5,3)', 'Step2: (7) (7)', 'Step3: (8) (8)', 'Step4: (6,1) (6,1)', 'Step5: (4) (4)', 'Step6: (9) (9)']",3,1
39101112,6,"['Step1: (8) (8)', 'Step2: (1,6,7) (7)', 'Step3: (3,1,4) (4)', 'Step4: (6,1) (6,1)', 'Step5: (5,2) (5,2)']",2,2
91112,8,"['Step1: (2,1,3) (3)', 'Step2: (2,1) (2,1)', 'Step3: (5) (5)', 'Step4: (6,4,10) (10)', 'Step5: (6,4) (6,4)', 'Step6: (8) (8)', 'Step7: (7) (7)']",5,2
2691011,6,"['Step1: (3,4,7) (7)', 'Step2: (1,3,4) (1,3)', 'Step3: (4,5,9) (4,5)', 'Step4: (2,6,8) (8)', 'Step5: (12) (12)']",3,4
1789101112,4,"['Step1: (5,3,8) (5,3)', 'Step2: (4,2,6) (6)', 'Step3: (4,2) (4,2)']",1,2
151011,7,"['Step1: (6,3,9) (9)', 'Step2: (3,4,7) (7)', 'Step3: (3,2,5) (3,2)', 'Step4: (12) (12)', 'Step5: (6,4,10) (6,4)', 'Step6: (8) (8)']",4,4
57101112,6,"['Step1: (3,1,4) (3,1)', 'Step2: (8) (8)', 'Step3: (4) (4)', 'Step4: (9) (9)', 'Step5: (2,6) (2,6)']",2,1
245679101112,3,"['Step1: (1,3,4) (1,3)', 'Step2: (6,2,8) (8)']",1,2
136891112,5,"['Step1: (5,2,7) (7)', 'Step2: (4,1,5) (5)', 'Step3: (10) (10)', 'Step4: (2,4,6) (2,4)']",1,3
1381011,7,"['Step1: (1,3,4) (4)', 'Step2: (3,2,5) (5)', 'Step3: (7) (7)', 'Step4: (12) (12)', 'Step5: (9) (9)', 'Step6: (2,6,8) (2,6)']",3,3
2101112,7,"['Step1: (3,4,7) (3,4)', 'Step2: (6,1,7) (6,1)', 'Step3: (5) (5)', 'Step4: (9) (9)', 'Step5: (7) (7)', 'Step6: (8) (8)']",3,2
234578912,4,"['Step1: (1,6,7) (1,6)', 'Step2: (10) (10)', 'Step3: (11) (11)']",1,1
67891011,5,"['Step1: (12) (12)', 'Step2: (4,3,7) (4,3)', 'Step3: (2,1) (2,1)', 'Step4: (5) (5)']",2,1
145891112,5,"['Step1: (10) (10)', 'Step2: (3,2,5) (3,2)', 'Step3: (6) (6)', 'Step4: (7) (7)']",1,1
312,9,"['Step1: (10) (10)', 'Step2: (6,4) (6,4)', 'Step3: (2) (2)', 'Step4: (7) (7)', 'Step5: (11) (11)', 'Step6: (9) (9)', 'Step7: (5,1) (5,1)', 'Step8: (8) (8)']",7,0
179101112,5,"['Step1: (6,2,8) (8)', 'Step2: (4,5,9) (4,5)', 'Step3: (2,3) (2,3)', 'Step4: (6) (6)']",1,2
15679101112,4,"['Step1: (3,5,8) (8)', 'Step2: (2,3,5) (2,3)', 'Step3: (4) (4)']",1,2
134789101112,3,"['Step1: (6) (6)', 'Step2: (2,5,7) (2,5)']",1,1
167891112,5,"['Step1: (1,2,3) (3)', 'Step2: (4,2,6) (4,2)', 'Step3: (10) (10)', 'Step4: (5) (5)']",1,2
24679101112,4,"['Step1: (8) (8)', 'Step2: (1,3,4) (1,3)', 'Step3: (5) (5)']",1,1
378101112,5,"['Step1: (4,2,6) (4,2)', 'Step2: (5,1,6) (5,1)', 'Step3: (6) (6)', 'Step4: (9) (9)']",1,2
168911,7,"['Step1: (2,4,6) (2,4)', 'Step2: (12) (12)', 'Step3: (10) (10)', 'Step4: (3) (3)', 'Step5: (5) (5)', 'Step6: (7) (7)']",4,1
345101112,6,"['Step1: (1,2,3) (1,2)', 'Step2: (8) (8)', 'Step3: (4,3,7) (7)', 'Step4: (6) (6)', 'Step5: (9) (9)']",1,2
347891112,4,"['Step1: (2,1,3) (2,1)', 'Step2: (4,6,10) (10)', 'Step3: (5,6,11) (5,6)']",1,3
1459101112,5,"['Step1: (3,2,5) (3,2)', 'Step2: (6) (6)', 'Step3: (7) (7)', 'Step4: (8) (8)']",1,1
1234781112,4,"['Step1: (6,4,10) (10)', 'Step2: (6,5,11) (6,5)', 'Step3: (9) (9)']",1,2
7891112,6,"['Step1: (1,4,5) (5)', 'Step2: (6,1,7) (6,1)', 'Step3: (10) (10)', 'Step4: (4) (4)', 'Step5: (3,2) (3,2)']",3,2
2357891112,4,"['Step1: (10) (10)', 'Step2: (4,1,5) (4,1)', 'Step3: (6) (6)']",1,1
2356789,5,"['Step1: (12) (12)', 'Step2: (4,1,5) (4,1)', 'Step3: (6,5,11) (11)', 'Step4: (10) (10)']",3,2
123457891112,3,"['Step1: (5,1,6) (6)', 'Step2: (10) (10)']",1,1
47101112,6,"['Step1: (1,6,7) (1,6)', 'Step2: (2) (2)', 'Step3: (3,5,8) (3,5)', 'Step4: (9) (9)', 'Step5: (8) (8)']",2,2
2345101112,5,"['Step1: (6,1,7) (6,1)', 'Step2: (9) (9)', 'Step3: (8) (8)', 'Step4: (7) (7)']",1,1
279101112,5,"['Step1: (3,6,9) (3,6)', 'Step2: (5,1) (5,1)', 'Step3: (4) (4)', 'Step4: (8) (8)']",1,1
1234679101112,3,"['Step1: (3,5,8) (8)', 'Step2: (4,1,5) (5)']",1,2
2358101112,5,"['Step1: (6,1,7) (6,1)', 'Step2: (7) (7)', 'Step3: (4) (4)', 'Step4: (9) (9)']",1,1
3468101112,5,"['Step1: (3,4,7) (7)', 'Step2: (3,6,9) (9)', 'Step3: (2,1,3) (2,1)', 'Step4: (5) (5)']",1,3
135101112,7,"['Step1: (6,2,8) (8)', 'Step2: (4) (4)', 'Step3: (2) (2)', 'Step4: (6) (6)', 'Step5: (7) (7)', 'Step6: (9) (9)']",1,1
59101112,6,"['Step1: (2,4,6) (2,4)', 'Step2: (7) (7)', 'Step3: (3) (3)', 'Step4: (1,6) (1,6)', 'Step5: (8) (8)']",2,1
134591011,5,"['Step1: (12) (12)', 'Step2: (6,2,8) (8)', 'Step3: (6,2) (6,2)', 'Step4: (7) (7)']",1,1
247891112,4,"['Step1: (3,1,4) (3,1)', 'Step2: (10) (10)', 'Step3: (6,5,11) (6,5)']",1,2
347101112,6,"['Step1: (6,2,8) (8)', 'Step2: (6) (6)', 'Step3: (2) (2)', 'Step4: (1,5) (1,5)', 'Step5: (9) (9)']",1,1
137891112,4,"['Step1: (6,4,10) (10)', 'Step2: (4,2,6) (4,2)', 'Step3: (5,6,11) (5,6)']",1,3
1289101112,5,"['Step1: (4,3,7) (7)', 'Step2: (2,4,6) (6)', 'Step3: (1,4,5) (5)', 'Step4: (3,4) (3,4)']",1,3
291112,7,"['Step1: (3,4,7) (3,4)', 'Step2: (6) (6)', 'Step3: (5,1) (5,1)', 'Step4: (8) (8)', 'Step5: (10) (10)', 'Step6: (7) (7)']",4,1
679101112,5,"['Step1: (4,2,6) (4,2)', 'Step2: (8) (8)', 'Step3: (5,1,6) (5,1)', 'Step4: (3) (3)']",1,2
124811,7,"['Step1: (12) (12)', 'Step2: (4,5,9) (9)', 'Step3: (3,6) (3,6)', 'Step4: (5) (5)', 'Step5: (7) (7)', 'Step6: (10) (10)']",4,1
158101112,5,"['Step1: (3,4,7) (7)', 'Step2: (4,5,9) (9)', 'Step3: (4,3) (4,3)', 'Step4: (2,6,8) (2,6)']",1,3
13478101112,4,"['Step1: (2,3,5) (5)', 'Step2: (2,6,8) (2,6)', 'Step3: (9) (9)']",1,2
171112,7,"['Step1: (2,3,5) (2,3)', 'Step2: (8) (8)', 'Step3: (4,5,9) (4,5)', 'Step4: (10) (10)', 'Step5: (6) (6)', 'Step6: (9) (9)']",4,2
12567891112,3,"['Step1: (10) (10)', 'Step2: (4,3,7) (4,3)']",1,1
123481112,5,"['Step1: (4,5,9) (9)', 'Step2: (5,6,11) (5,6)', 'Step3: (7) (7)', 'Step4: (10) (10)']",1,2
379101112,5,"['Step1: (4,1,5) (5)', 'Step2: (2,4,6) (2,4)', 'Step3: (8) (8)', 'Step4: (6,1,7) (6,1)']",1,3
1579101112,4,"['Step1: (2,6,8) (2,6)', 'Step2: (4,3,7) (4,3)', 'Step3: (8) (8)']",1,2
256781112,5,"['Step1: (4,1,5) (4,1)', 'Step2: (10) (10)', 'Step3: (9) (9)', 'Step4: (3) (3)']",1,1
125781112,6,"['Step1: (5,1,6) (6)', 'Step2: (1,2,3) (3)', 'Step3: (10) (10)', 'Step4: (9) (9)', 'Step5: (4) (4)']",1,2
123781012,5,"['Step1: (5,6,11) (11)', 'Step2: (4) (4)', 'Step3: (6,5) (6,5)', 'Step4: (9) (9)']",1,1
134579101112,3,"['Step1: (2,6,8) (2,6)', 'Step2: (8) (8)']",1,1
23689101112,4,"['Step1: (1,4,5) (1,4)', 'Step2: (5) (5)', 'Step3: (7) (7)']",1,1
1569101112,5,"['Step1: (8) (8)', 'Step2: (2,4,6) (2,4)', 'Step3: (7) (7)', 'Step4: (3) (3)']",1,1
12345712,6,"['Step1: (4,2,6) (6)', 'Step2: (10) (10)', 'Step3: (11) (11)', 'Step4: (5,3,8) (8)', 'Step5: (4,5,9) (9)']",2,3
1346781112,5,"['Step1: (2) (2)', 'Step2: (5) (5)', 'Step3: (10) (10)', 'Step4: (9) (9)']",1,0
124679101112,3,"['Step1: (8) (8)', 'Step2: (3,5) (3,5)']",1,0
1791112,6,"['Step1: (4,5,9) (4,5)', 'Step2: (6) (6)', 'Step3: (8) (8)', 'Step4: (10) (10)', 'Step5: (3,2) (3,2)']",3,1
45789101112,3,"['Step1: (6,1,7) (6,1)', 'Step2: (3,2,5) (3,2)']",1,2
35891011,6,"['Step1: (4) (4)', 'Step2: (1,2,3) (1,2)', 'Step3: (7) (7)', 'Step4: (6) (6)', 'Step5: (12) (12)']",2,1
23811,7,"['Step1: (4,5,9) (9)', 'Step2: (4,3,7) (7)', 'Step3: (4,6,10) (4,6)', 'Step4: (5,1) (5,1)', 'Step5: (10) (10)', 'Step6: (12) (12)']",5,3
1479101112,4,"['Step1: (6,2,8) (6,2)', 'Step2: (3,5,8) (3,5)', 'Step3: (8) (8)']",1,2
37891112,5,"['Step1: (6,4,10) (10)', 'Step2: (5,2,7) (5,2)', 'Step3: (4,1) (4,1)', 'Step4: (6) (6)']",2,2
9101112,6,"['Step1: (5,4,9) (5,4)', 'Step2: (6,2,8) (8)', 'Step3: (6,1,7) (6,1)', 'Step4: (2,3) (2,3)', 'Step5: (7) (7)']",3,3
124689101112,3,"['Step1: (3,5,8) (3,5)', 'Step2: (7) (7)']",1,1
68101112,6,"['Step1: (2,5,7) (2,5)', 'Step2: (3) (3)', 'Step3: (9) (9)', 'Step4: (7) (7)', 'Step5: (4,1) (4,1)']",2,1
12368911,6,"['Step1: (3,1,4) (4)', 'Step2: (12) (12)', 'Step3: (10) (10)', 'Step4: (3,2,5) (5)', 'Step5: (7) (7)']",2,2
6789101112,4,"['Step1: (1,3,4) (4)', 'Step2: (3,1) (3,1)', 'Step3: (5,2,7) (5,2)']",1,2
1278101112,5,"['Step1: (5,3,8) (5,3)', 'Step2: (9) (9)', 'Step3: (4) (4)', 'Step4: (6) (6)']",1,1
1267811,6,"['Step1: (10) (10)', 'Step2: (4,3,7) (4,3)', 'Step3: (9) (9)', 'Step4: (12) (12)', 'Step5: (5) (5)']",3,1
13457101112,4,"['Step1: (8) (8)', 'Step2: (6,2) (6,2)', 'Step3: (4,5,9) (9)']",1,1
2456789101112,2,"['Step1: (1,3,4) (1,3)']",1,1
378101112,5,"['Step1: (4) (4)', 'Step2: (2,6,8) (2,6)', 'Step3: (5,1) (5,1)', 'Step4: (9) (9)']",1,1
1346101112,6,"['Step1: (2,5,7) (7)', 'Step2: (2,3,5) (5)', 'Step3: (6,3,9) (9)', 'Step4: (6,2,8) (8)', 'Step5: (2) (2)']",1,4
256101112,6,"['Step1: (1,3,4) (1,3)', 'Step2: (9) (9)', 'Step3: (7) (7)', 'Step4: (8) (8)', 'Step5: (4) (4)']",1,1
1267891012,4,"['Step1: (6,5,11) (11)', 'Step2: (3,5,8) (3,5)', 'Step3: (4) (4)']",1,2
126789101112,3,"['Step1: (3,5,8) (3,5)', 'Step2: (4) (4)']",1,1
179101112,5,"['Step1: (3,2,5) (3,2)', 'Step2: (8) (8)', 'Step3: (4,5,9) (4,5)', 'Step4: (6) (6)']",1,2
13471011,6,"['Step1: (8) (8)', 'Step2: (12) (12)', 'Step3: (4,1,5) (5)', 'Step4: (2,6) (2,6)', 'Step5: (9) (9)']",2,1
191112,8,"['Step1: (4) (4)', 'Step2: (10) (10)', 'Step3: (8) (8)', 'Step4: (2,3,5) (2,3)', 'Step5: (7) (7)', 'Step6: (5) (5)', 'Step7: (6) (6)']",4,1
45891112,6,"['Step1: (2,1,3) (2,1)', 'Step2: (6,4,10) (10)', 'Step3: (3) (3)', 'Step4: (6) (6)', 'Step5: (7) (7)']",2,2
891012,6,"['Step1: (4,3,7) (4,3)', 'Step2: (2,1) (2,1)', 'Step3: (6,5,11) (11)', 'Step4: (7) (7)', 'Step5: (6,5) (6,5)']",4,2
2781112,7,"['Step1: (2,4,6) (6)', 'Step2: (10) (10)', 'Step3: (1,3,4) (1,3)', 'Step4: (5) (5)', 'Step5: (4) (4)', 'Step6: (9) (9)']",3,2
1291011,6,"['Step1: (4,3,7) (4,3)', 'Step2: (7) (7)', 'Step3: (12) (12)', 'Step4: (8) (8)', 'Step5: (6,5,11) (6,5)']",3,2
23579101112,4,"['Step1: (4) (4)', 'Step2: (6,1,7) (6,1)', 'Step3: (3,5,8) (8)']",1,2
235891011,5,"['Step1: (4,1,5) (4,1)', 'Step2: (12) (12)', 'Step3: (7) (7)', 'Step4: (6) (6)']",1,1
271112,8,"['Step1: (4) (4)', 'Step2: (3,5,8) (8)', 'Step3: (3,1) (3,1)', 'Step4: (9) (9)', 'Step5: (5) (5)', 'Step6: (10) (10)', 'Step7: (6) (6)']",4,1
2569,8,"['Step1: (2,1,3) (3)', 'Step2: (1,6,7) (7)', 'Step3: (12) (12)', 'Step4: (6,5,11) (11)', 'Step5: (4,1,5) (4,1)', 'Step6: (10) (10)', 'Step7: (8) (8)']",6,4
134789101112,3,"['Step1: (6,2,8) (6,2)', 'Step2: (5) (5)']",1,1
1245712,7,"['Step1: (6) (6)', 'Step2: (10) (10)', 'Step3: (1,2,3) (3)', 'Step4: (11) (11)', 'Step5: (8) (8)', 'Step6: (9) (9)']",3,1
23411,8,"['Step1: (12) (12)', 'Step2: (1,5,6) (6)', 'Step3: (10) (10)', 'Step4: (5,1) (5,1)', 'Step5: (7) (7)', 'Step6: (9) (9)', 'Step7: (8) (8)']",5,1
1267911,7,"['Step1: (4,6,10) (10)', 'Step2: (12) (12)', 'Step3: (4) (4)', 'Step4: (2,6,8) (8)', 'Step5: (1,2,3) (3)', 'Step6: (5) (5)']",3,3
126791011,5,"['Step1: (2,6,8) (8)', 'Step2: (12) (12)', 'Step3: (1,3,4) (4)', 'Step4: (5,3) (5,3)']",1,2
124579101112,3,"['Step1: (6,2,8) (8)', 'Step2: (3,6,9) (3,6)']",1,2
4578101112,4,"['Step1: (4,5,9) (9)', 'Step2: (6,3) (6,3)', 'Step3: (1,2) (1,2)']",1,1
137812,7,"['Step1: (4,2,6) (6)', 'Step2: (2,3,5) (5)', 'Step3: (10) (10)', 'Step4: (9) (9)', 'Step5: (2,4) (2,4)', 'Step6: (11) (11)']",4,2
1231012,8,"['Step1: (4,1,5) (5)', 'Step2: (9) (9)', 'Step3: (8) (8)', 'Step4: (3,1,4) (4)', 'Step5: (7) (7)', 'Step6: (11) (11)', 'Step7: (6) (6)']",3,2
12371012,6,"['Step1: (1,5,6) (6)', 'Step2: (4,5,9) (4,5)', 'Step3: (9) (9)', 'Step4: (8) (8)', 'Step5: (11) (11)']",2,2
156789101112,3,"['Step1: (2) (2)', 'Step2: (4,3,7) (4,3)']",1,1
23589101112,4,"['Step1: (1,6,7) (7)', 'Step2: (3,1,4) (4)', 'Step3: (6,1) (6,1)']",1,2
4678912,5,"['Step1: (1,2,3) (1,2)', 'Step2: (3,5,8) (3,5)', 'Step3: (11) (11)', 'Step4: (10) (10)']",3,2
1346789101112,3,"['Step1: (2) (2)', 'Step2: (5) (5)']",1,0
345891112,5,"['Step1: (2,1,3) (2,1)', 'Step2: (6) (6)', 'Step3: (7) (7)', 'Step4: (10) (10)']",1,1
5689101112,5,"['Step1: (2,1,3) (2,1)', 'Step2: (7) (7)', 'Step3: (4) (4)', 'Step4: (3) (3)']",1,1
24679101112,4,"['Step1: (1,3,4) (1,3)', 'Step2: (8) (8)', 'Step3: (5) (5)']",1,1
391011,7,"['Step1: (1,5,6) (6)', 'Step2: (8) (8)', 'Step3: (4,1,5) (4,1)', 'Step4: (5,2,7) (5,2)', 'Step5: (12) (12)', 'Step6: (7) (7)']",4,3
234812,7,"['Step1: (1,5,6) (6)', 'Step2: (7) (7)', 'Step3: (9) (9)', 'Step4: (11) (11)', 'Step5: (10) (10)', 'Step6: (1,5) (1,5)']",4,1
2671012,6,"['Step1: (4,1,5) (4,1)', 'Step2: (8) (8)', 'Step3: (3,5) (3,5)', 'Step4: (9) (9)', 'Step5: (11) (11)']",3,1
34789101112,3,"['Step1: (6,2,8) (6,2)', 'Step2: (1,5) (1,5)']",1,1
1781112,7,"['Step1: (2,5,7) (2,5)', 'Step2: (6) (6)', 'Step3: (3) (3)', 'Step4: (4) (4)', 'Step5: (9) (9)', 'Step6: (10) (10)']",3,1
79101112,5,"['Step1: (3,5,8) (8)', 'Step2: (4,6,10) (4,6)', 'Step3: (1,2,3) (1,2)', 'Step4: (5,3) (5,3)']",2,3
136789101112,3,"['Step1: (1,3,4) (4)', 'Step2: (5,2,7) (5,2)']",1,2
13789101112,3,"['Step1: (4,6,10) (4,6)', 'Step2: (2,5,7) (2,5)']",1,2
269101112,6,"['Step1: (1,4,5) (1,4)', 'Step2: (5) (5)', 'Step3: (3) (3)', 'Step4: (8) (8)', 'Step5: (7) (7)']",1,1
12346891012,4,"['Step1: (1,4,5) (5)', 'Step2: (11) (11)', 'Step3: (4,3,7) (7)']",1,2
1271112,6,"['Step1: (4,5,9) (9)', 'Step2: (3,6) (3,6)', 'Step3: (5,4) (5,4)', 'Step4: (10) (10)', 'Step5: (8) (8)']",3,1
101112,8,"['Step1: (8) (8)', 'Step2: (2,3,5) (2,3)', 'Step3: (7) (7)', 'Step4: (4) (4)', 'Step5: (1,5,6) (1,5)', 'Step6: (6) (6)', 'Step7: (9) (9)']",4,2
123478911,4,"['Step1: (10) (10)', 'Step2: (5,6,11) (5,6)', 'Step3: (12) (12)']",1,1
23789101112,4,"['Step1: (3,1,4) (4)', 'Step2: (6,1,7) (6,1)', 'Step3: (5) (5)']",1,2
47910,7,"['Step1: (6,5,11) (11)', 'Step2: (2,3,5) (2,3)', 'Step3: (6) (6)', 'Step4: (5,1) (5,1)', 'Step5: (12) (12)', 'Step6: (8) (8)']",5,2
123791112,6,"['Step1: (2,4,6) (6)', 'Step2: (3,2,5) (5)', 'Step3: (4) (4)', 'Step4: (10) (10)', 'Step5: (8) (8)']",1,2
1235891112,4,"['Step1: (6,4,10) (6,4)', 'Step2: (10) (10)', 'Step3: (7) (7)']",1,1
56711,7,"['Step1: (4,2,6) (4,2)', 'Step2: (8) (8)', 'Step3: (12) (12)', 'Step4: (3,1) (3,1)', 'Step5: (10) (10)', 'Step6: (9) (9)']",5,1
347891012,4,"['Step1: (2,6,8) (2,6)', 'Step2: (5,1) (5,1)', 'Step3: (11) (11)']",1,1
12357891112,4,"['Step1: (1,5,6) (6)', 'Step2: (1,3,4) (4)', 'Step3: (10) (10)']",1,2
2357911,6,"['Step1: (8) (8)', 'Step2: (1,6,7) (1,6)', 'Step3: (10) (10)', 'Step4: (4) (4)', 'Step5: (12) (12)']",3,1
789101112,4,"['Step1: (4,3,7) (4,3)', 'Step2: (1,2) (1,2)', 'Step3: (6,5,11) (6,5)']",1,2
123101112,6,"['Step1: (4) (4)', 'Step2: (6,5,11) (6,5)', 'Step3: (9) (9)', 'Step4: (7) (7)', 'Step5: (8) (8)']",1,1
123679101112,4,"['Step1: (6,2,8) (8)', 'Step2: (1,3,4) (4)', 'Step3: (2,3,5) (5)']",1,3
1681012,6,"['Step1: (4,5,9) (9)', 'Step2: (2,5,7) (7)', 'Step3: (4,5) (4,5)', 'Step4: (2,3) (2,3)', 'Step5: (11) (11)']",3,2
