Remainder,Steps,Decision_Tree,Score,Success
14789101112,4,"['Step1: (3,5,8) (3,5)', 'Step2: (2) (2)', 'Step3: (6) (6)']",1,FALSE
123789101112,4,"['Step1: (4,1,5) (5)', 'Step2: (4) (4)', 'Step3: (6) (6)']",1,FALSE
24789101112,3,"['Step1: (1,5,6) (1,5)', 'Step2: (6,3,9) (6,3)']",1,FALSE
389101112,5,"['Step1: (1,6,7) (7)', 'Step2: (2,4,6) (2,4)', 'Step3: (1,6) (1,6)', 'Step4: (5) (5)']",1,FALSE
13679101112,4,"['Step1: (4,2,6) (4,2)', 'Step2: (8) (8)', 'Step3: (5) (5)']",1,FALSE
237811,7,"['Step1: (1,5,6) (1,5)', 'Step2: (12) (12)', 'Step3: (4) (4)', 'Step4: (6) (6)', 'Step5: (9) (9)', 'Step6: (10) (10)']",4,FALSE
1471012,7,"['Step1: (2) (2)', 'Step2: (3,6,9) (9)', 'Step3: (3,5,8) (8)', 'Step4: (3,5) (3)', 'Step5: (5,6,11) (11)', 'Step6: (5,6) (5,6)']",3,FALSE
46789101112,4,"['Step1: (1,2,3) (1,2)', 'Step2: (5) (5)', 'Step3: (3) (3)']",1,FALSE
231011,8,"['Step1: (1,4,5) (5)', 'Step2: (3,6,9) (9)', 'Step3: (1,6,7) (1,6)', 'Step4: (7) (7)', 'Step5: (12) (12)', 'Step6: (4) (4)', 'Step7: (8) (8)']",4,FALSE
236891012,5,"['Step1: (5,2,7) (7)', 'Step2: (5,1,6) (5,1)', 'Step3: (4) (4)', 'Step4: (11) (11)']",1,FALSE
24678101112,4,"['Step1: (5,4,9) (9)', 'Step2: (2,1,3) (3)', 'Step3: (1,5,6) (1,5)']",1,FALSE
12479101112,4,"['Step1: (3,6,9) (3,6)', 'Step2: (8) (8)', 'Step3: (5) (5)']",1,FALSE
13457891012,3,"['Step1: (6,2,8) (6,2)', 'Step2: (11) (11)']",1,FALSE
2479101112,5,"['Step1: (1,4,5) (5)', 'Step2: (6,2,8) (8)', 'Step3: (6) (6)', 'Step4: (1,3,4) (1,3)']",1,FALSE
12457101112,4,"['Step1: (3,5,8) (8)', 'Step2: (6,3,9) (6,3)', 'Step3: (9) (9)']",1,FALSE
1341112,7,"['Step1: (2,6,8) (2,6)', 'Step2: (4,5,9) (9)', 'Step3: (7) (7)', 'Step4: (10) (10)', 'Step5: (8) (8)', 'Step6: (5) (5)']",3,FALSE
69101112,6,"['Step1: (5,1,6) (5,1)', 'Step2: (7) (7)', 'Step3: (3) (3)', 'Step4: (8) (8)', 'Step5: (2,4,6) (2,4)']",2,FALSE
359101112,6,"['Step1: (2,1,3) (2,1)', 'Step2: (7) (7)', 'Step3: (8) (8)', 'Step4: (6) (6)', 'Step5: (4) (4)']",1,FALSE
2389101112,5,"['Step1: (1,3,4) (4)', 'Step2: (5,1,6) (5,1)', 'Step3: (6) (6)', 'Step4: (7) (7)']",1,FALSE
1236789101112,2,"['Step1: (4,5,9) (4,5)']",1,FALSE
39101112,6,"['Step1: (5,3,8) (8)', 'Step2: (5,6,11) (5,6)', 'Step3: (3,4,7) (7)', 'Step4: (4,3) (4)', 'Step5: (1,2,3) (1,2)']",2,FALSE
25689101112,4,"['Step1: (5,2,7) (7)', 'Step2: (3,1,4) (3,1)', 'Step3: (4) (4)']",1,FALSE
358911,6,"['Step1: (1,2,3) (1,2)', 'Step2: (7) (7)', 'Step3: (10) (10)', 'Step4: (6,4) (6,4)', 'Step5: (12) (12)']",4,FALSE
2456911,6,"['Step1: (8) (8)', 'Step2: (4,6,10) (10)', 'Step3: (4,3,7) (7)', 'Step4: (12) (12)', 'Step5: (3,1,4) (3,1)']",3,FALSE
123471112,6,"['Step1: (4,5,9) (9)', 'Step2: (10) (10)', 'Step3: (6) (6)', 'Step4: (3,2,5) (5)', 'Step5: (8) (8)']",1,FALSE
12679101112,4,"['Step1: (3,5,8) (3,5)', 'Step2: (4) (4)', 'Step3: (8) (8)']",1,FALSE
1234789101112,3,"['Step1: (3,2,5) (5)', 'Step2: (6) (6)']",1,FALSE
23781112,5,"['Step1: (4,6,10) (10)', 'Step2: (4,6) (4,6)', 'Step3: (9) (9)', 'Step4: (1,5) (1,5)']",2,FALSE
3781112,6,"['Step1: (4,1,5) (4,1)', 'Step2: (9) (9)', 'Step3: (5,6,11) (5,6)', 'Step4: (2) (2)', 'Step5: (10) (10)']",3,FALSE
12346710,6,"['Step1: (12) (12)', 'Step2: (5,4,9) (9)', 'Step3: (6,5,11) (11)', 'Step4: (5,3,8) (8)', 'Step5: (1,4,5) (5)']",2,FALSE
1379101112,5,"['Step1: (4) (4)', 'Step2: (6,2,8) (8)', 'Step3: (5) (5)', 'Step4: (2,6) (2,6)']",1,FALSE
17811,8,"['Step1: (1,2,3) (3)', 'Step2: (6,2,8) (6,2)', 'Step3: (4) (4)', 'Step4: (12) (12)', 'Step5: (9) (9)', 'Step6: (10) (10)', 'Step7: (5) (5)']",5,FALSE
14781112,6,"['Step1: (4,6,10) (10)', 'Step2: (2) (2)', 'Step3: (3,5,8) (3,5)', 'Step4: (9) (9)', 'Step5: (6) (6)']",2,FALSE
16710,8,"['Step1: (4) (4)', 'Step2: (3,2,5) (3,2)', 'Step3: (12) (12)', 'Step4: (8) (8)', 'Step5: (6,5,11) (11)', 'Step6: (5) (5)', 'Step7: (9) (9)']",5,FALSE
25711,8,"['Step1: (8) (8)', 'Step2: (1,2,3) (3)', 'Step3: (9) (9)', 'Step4: (4) (4)', 'Step5: (1,6,7) (1,6)', 'Step6: (10) (10)', 'Step7: (12) (12)']",5,FALSE
234591012,5,"['Step1: (3,5,8) (8)', 'Step2: (1,6,7) (7)', 'Step3: (6,1) (6,1)', 'Step4: (11) (11)']",1,FALSE
101112,8,"['Step1: (3,2,5) (3,2)', 'Step2: (5,1,6) (6)', 'Step3: (7) (7)', 'Step4: (9) (9)', 'Step5: (5) (5)', 'Step6: (8) (8)', 'Step7: (4,1) (4,1)']",4,FALSE
159101112,6,"['Step1: (3,6,9) (3,6)', 'Step2: (8) (8)', 'Step3: (2,4) (2)', 'Step4: (4) (4)', 'Step5: (7) (7)']",1,FALSE
371011,8,"['Step1: (5,1,6) (5,1)', 'Step2: (6) (6)', 'Step3: (2) (2)', 'Step4: (8) (8)', 'Step5: (4) (4)', 'Step6: (9) (9)', 'Step7: (12) (12)']",4,FALSE
24812,7,"['Step1: (6,5,11) (11)', 'Step2: (6,5) (6,5)', 'Step3: (10) (10)', 'Step4: (1,3,4) (1,3)', 'Step5: (7) (7)', 'Step6: (9) (9)']",5,FALSE
346789101112,3,"['Step1: (2,3,5) (5)', 'Step2: (1,2,3) (1,2)']",1,FALSE
13469101112,5,"['Step1: (4,1,5) (5)', 'Step2: (7) (7)', 'Step3: (2) (2)', 'Step4: (8) (8)']",1,FALSE
591112,7,"['Step1: (1,4,5) (1,4)', 'Step2: (2,3,5) (2,3)', 'Step3: (7) (7)', 'Step4: (10) (10)', 'Step5: (8) (8)', 'Step6: (6) (6)']",4,FALSE
1279101112,5,"['Step1: (1,2,3) (3)', 'Step2: (4) (4)', 'Step3: (8) (8)', 'Step4: (5,6,11) (5,6)']",1,FALSE
348101112,5,"['Step1: (2,5,7) (7)', 'Step2: (3,6,9) (9)', 'Step3: (1,6) (1,6)', 'Step4: (5,2) (5,2)']",1,FALSE
235789101112,3,"['Step1: (4,1,5) (4,1)', 'Step2: (6) (6)']",1,FALSE
126811,8,"['Step1: (4,3,7) (7)', 'Step2: (2,1,3) (3)', 'Step3: (4) (4)', 'Step4: (12) (12)', 'Step5: (5) (5)', 'Step6: (9) (9)', 'Step7: (10) (10)']",4,FALSE
13789101112,4,"['Step1: (2,6,8) (2,6)', 'Step2: (1,4,5) (5)', 'Step3: (4,1) (4)']",1,FALSE
23469101112,4,"['Step1: (3,4,7) (7)', 'Step2: (5,3,8) (8)', 'Step3: (1,5,6) (1,5)']",1,FALSE
457891012,4,"['Step1: (6,2,8) (6,2)', 'Step2: (11) (11)', 'Step3: (3,1,4) (3,1)']",1,FALSE
24679101112,4,"['Step1: (8) (8)', 'Step2: (4,1,5) (5)', 'Step3: (3,1,4) (3,1)']",1,FALSE
137891112,5,"['Step1: (2,4,6) (2,4)', 'Step2: (5) (5)', 'Step3: (10) (10)', 'Step4: (6) (6)']",1,FALSE
15678101112,4,"['Step1: (3,6,9) (9)', 'Step2: (3,4,7) (3,4)', 'Step3: (2,1) (2)']",1,FALSE
127101112,7,"['Step1: (4) (4)', 'Step2: (9) (9)', 'Step3: (6) (6)', 'Step4: (3,1) (3)', 'Step5: (5,1) (5)', 'Step6: (8) (8)']",1,FALSE
1378101112,5,"['Step1: (2,4,6) (2,4)', 'Step2: (5) (5)', 'Step3: (9) (9)', 'Step4: (6) (6)']",1,FALSE
169101112,5,"['Step1: (5,4,9) (5,4)', 'Step2: (8) (8)', 'Step3: (3,2) (3,2)', 'Step4: (6,1,7) (7)']",1,FALSE
234679101112,3,"['Step1: (1,5,6) (1,5)', 'Step2: (8) (8)']",1,FALSE
1349101112,5,"['Step1: (5,2,7) (5,2)', 'Step2: (6) (6)', 'Step3: (8) (8)', 'Step4: (7) (7)']",1,FALSE
389101112,5,"['Step1: (5,4,9) (5,4)', 'Step2: (6) (6)', 'Step3: (7) (7)', 'Step4: (1,2,3) (1,2)']",1,FALSE
1256789101112,2,"['Step1: (3,4,7) (3,4)']",1,FALSE
23581112,7,"['Step1: (4) (4)', 'Step2: (6) (6)', 'Step3: (10) (10)', 'Step4: (1,5) (1)', 'Step5: (9) (9)', 'Step6: (7) (7)']",2,FALSE
1456811,6,"['Step1: (10) (10)', 'Step2: (12) (12)', 'Step3: (3,2,5) (3,2)', 'Step4: (9) (9)', 'Step5: (7) (7)']",3,FALSE
36891011,5,"['Step1: (1,2,3) (1,2)', 'Step2: (12) (12)', 'Step3: (7) (7)', 'Step4: (4,5,9) (4,5)']",2,FALSE
791112,7,"['Step1: (5,4,9) (5,4)', 'Step2: (8) (8)', 'Step3: (2,1,3) (2,1)', 'Step4: (6) (6)', 'Step5: (10) (10)', 'Step6: (3) (3)']",4,FALSE
129101112,6,"['Step1: (4,6,10) (4,6)', 'Step2: (3,1) (3)', 'Step3: (8) (8)', 'Step4: (5) (5)', 'Step5: (7) (7)']",1,FALSE
125101112,7,"['Step1: (8) (8)', 'Step2: (1,2,3) (3)', 'Step3: (4) (4)', 'Step4: (9) (9)', 'Step5: (7) (7)', 'Step6: (6) (6)']",1,FALSE
12591112,6,"['Step1: (4,6,10) (10)', 'Step2: (3,4,7) (7)', 'Step3: (3,4) (3,4)', 'Step4: (6) (6)', 'Step5: (8) (8)']",2,FALSE
35691012,6,"['Step1: (1,4,5) (1,4)', 'Step2: (2) (2)', 'Step3: (7) (7)', 'Step4: (5,6,11) (11)', 'Step5: (8) (8)']",2,FALSE
2891012,7,"['Step1: (2,1,3) (3)', 'Step2: (5) (5)', 'Step3: (6,1,7) (6,1)', 'Step4: (4,2) (4)', 'Step5: (11) (11)', 'Step6: (7) (7)']",3,FALSE
23611,8,"['Step1: (4,5,9) (4,5)', 'Step2: (10) (10)', 'Step3: (1,3) (1)', 'Step4: (12) (12)', 'Step5: (7) (7)', 'Step6: (9) (9)', 'Step7: (8) (8)']",5,FALSE
12356789101112,2,['Step1: (4) (4)'],1,FALSE
1491011,7,"['Step1: (4,2,6) (6)', 'Step2: (2,3,5) (2,3)', 'Step3: (8) (8)', 'Step4: (7) (7)', 'Step5: (12) (12)', 'Step6: (4,1,5) (5)']",3,FALSE
12378101112,5,"['Step1: (6) (6)', 'Step2: (1,3,4) (4)', 'Step3: (5) (5)', 'Step4: (9) (9)']",1,FALSE
129101112,5,"['Step1: (3,5,8) (8)', 'Step2: (4,6,10) (4,6)', 'Step3: (7) (7)', 'Step4: (3,5) (3,5)']",1,FALSE
13681011,6,"['Step1: (3,2,5) (5)', 'Step2: (7) (7)', 'Step3: (9) (9)', 'Step4: (2,4,6) (2,4)', 'Step5: (12) (12)']",2,FALSE
123791112,5,"['Step1: (6) (6)', 'Step2: (8) (8)', 'Step3: (10) (10)', 'Step4: (4,5,9) (4,5)']",1,FALSE
123789101112,3,"['Step1: (5,6,11) (5,6)', 'Step2: (4,1) (4)']",1,FALSE
1589101112,5,"['Step1: (6) (6)', 'Step2: (7) (7)', 'Step3: (4,2) (4,2)', 'Step4: (3) (3)']",1,FALSE
123479101112,3,"['Step1: (6,5,11) (6,5)', 'Step2: (8) (8)']",1,FALSE
178910,7,"['Step1: (2,4,6) (6)', 'Step2: (11) (11)', 'Step3: (4,5,9) (4,5)', 'Step4: (12) (12)', 'Step5: (2,3) (2)', 'Step6: (3,1) (3)']",4,FALSE
35891112,6,"['Step1: (5,1,6) (6)', 'Step2: (2,5,7) (7)', 'Step3: (10) (10)', 'Step4: (4,2) (4)', 'Step5: (1,2,3) (1,2)']",2,FALSE
791112,7,"['Step1: (2,5,7) (2,5)', 'Step2: (3) (3)', 'Step3: (6,1,7) (6,1)', 'Step4: (10) (10)', 'Step5: (8) (8)', 'Step6: (4) (4)']",4,FALSE
3458912,6,"['Step1: (5,6,11) (11)', 'Step2: (1,6,7) (1,6)', 'Step3: (2,4) (2)', 'Step4: (10) (10)', 'Step5: (7) (7)']",3,FALSE
61012,9,"['Step1: (1,4,5) (1,4)', 'Step2: (6,3,9) (9)', 'Step3: (5,2,7) (7)', 'Step4: (3,6) (3)', 'Step5: (6,5,11) (11)', 'Step6: (2,5) (2)', 'Step7: (8) (8)', 'Step8: (5) (5)']",5,FALSE
13812,8,"['Step1: (5,1,6) (6)', 'Step2: (2,4) (2,4)', 'Step3: (10) (10)', 'Step4: (9) (9)', 'Step5: (5) (5)', 'Step6: (11) (11)', 'Step7: (7) (7)']",5,FALSE
134678101112,3,"['Step1: (2,5,7) (2,5)', 'Step2: (3,6,9) (9)']",1,FALSE
1234791012,5,"['Step1: (5,1,6) (6)', 'Step2: (11) (11)', 'Step3: (1,4,5) (5)', 'Step4: (8) (8)']",1,FALSE
191012,8,"['Step1: (4,3,7) (7)', 'Step2: (3,2,5) (3,2)', 'Step3: (5) (5)', 'Step4: (11) (11)', 'Step5: (6) (6)', 'Step6: (4,1) (4)', 'Step7: (8) (8)']",4,FALSE
23691112,6,"['Step1: (5,3,8) (8)', 'Step2: (1,4,5) (1,4)', 'Step3: (5) (5)', 'Step4: (7) (7)', 'Step5: (10) (10)']",2,FALSE
1891112,6,"['Step1: (6,1,7) (7)', 'Step2: (3,5,8) (3,5)', 'Step3: (2,6,8) (2,6)', 'Step4: (10) (10)', 'Step5: (4) (4)']",3,FALSE
3471112,6,"['Step1: (6,5,11) (6,5)', 'Step2: (8) (8)', 'Step3: (10) (10)', 'Step4: (1,2,3) (1,2)', 'Step5: (9) (9)']",3,FALSE
34579101112,4,"['Step1: (8) (8)', 'Step2: (2,1,3) (2,1)', 'Step3: (6) (6)']",1,FALSE
1491112,7,"['Step1: (2,6,8) (8)', 'Step2: (6,2) (6)', 'Step3: (3,2,5) (3,2)', 'Step4: (7) (7)', 'Step5: (5) (5)', 'Step6: (10) (10)']",3,FALSE
1345678101112,3,"['Step1: (3,6,9) (9)', 'Step2: (2) (2)']",1,FALSE
2789101112,4,"['Step1: (5,1,6) (5,1)', 'Step2: (3) (3)', 'Step3: (6,4,10) (6,4)']",1,FALSE
134781012,5,"['Step1: (2,5,7) (2,5)', 'Step2: (11) (11)', 'Step3: (6) (6)', 'Step4: (9) (9)']",1,FALSE
13891112,7,"['Step1: (2,3,5) (5)', 'Step2: (10) (10)', 'Step3: (7) (7)', 'Step4: (4) (4)', 'Step5: (6,1) (6)', 'Step6: (2,3) (2)']",2,FALSE
156789101112,3,"['Step1: (4,2,6) (4,2)', 'Step2: (3) (3)']",1,FALSE
1267101112,5,"['Step1: (3,6,9) (9)', 'Step2: (1,4,5) (5)', 'Step3: (3,4,7) (3,4)', 'Step4: (8) (8)']",1,FALSE
126789101112,3,"['Step1: (4,5,9) (4,5)', 'Step2: (3,1) (3)']",1,FALSE
46812,8,"['Step1: (2,1,3) (2,1)', 'Step2: (5,6,11) (11)', 'Step3: (3) (3)', 'Step4: (9) (9)', 'Step5: (5) (5)', 'Step6: (7) (7)', 'Step7: (10) (10)']",5,FALSE
124589101112,3,"['Step1: (3,6,9) (3,6)', 'Step2: (7) (7)']",1,FALSE
1459101112,5,"['Step1: (2,6,8) (2,6)', 'Step2: (8) (8)', 'Step3: (3) (3)', 'Step4: (7) (7)']",1,FALSE
1279101112,6,"['Step1: (6,2,8) (8)', 'Step2: (1,2,3) (3)', 'Step3: (4) (4)', 'Step4: (6) (6)', 'Step5: (5) (5)']",1,FALSE
1456891112,4,"['Step1: (2,3,5) (2,3)', 'Step2: (7) (7)', 'Step3: (10) (10)']",1,FALSE
1369101112,5,"['Step1: (4) (4)', 'Step2: (2,5,7) (7)', 'Step3: (5,2) (5,2)', 'Step4: (8) (8)']",1,FALSE
1678912,7,"['Step1: (4,6,10) (10)', 'Step2: (2,1,3) (3)', 'Step3: (5) (5)', 'Step4: (2) (2)', 'Step5: (4) (4)', 'Step6: (11) (11)']",3,FALSE
4567101112,5,"['Step1: (8) (8)', 'Step2: (1,2,3) (1,2)', 'Step3: (3) (3)', 'Step4: (9) (9)']",1,FALSE
1567101112,6,"['Step1: (2) (2)', 'Step2: (3,1,4) (4)', 'Step3: (3) (3)', 'Step4: (8) (8)', 'Step5: (9) (9)']",1,FALSE
5101112,7,"['Step1: (6,1,7) (7)', 'Step2: (3,4) (3,4)', 'Step3: (6) (6)', 'Step4: (9) (9)', 'Step5: (8) (8)', 'Step6: (2,1) (2,1)']",3,FALSE
1248911,7,"['Step1: (6) (6)', 'Step2: (12) (12)', 'Step3: (3,2,5) (5)', 'Step4: (10) (10)', 'Step5: (2,1,3) (3)', 'Step6: (7) (7)']",3,FALSE
123712,7,"['Step1: (3,6,9) (9)', 'Step2: (5,6,11) (11)', 'Step3: (4,5) (4,5)', 'Step4: (6,2,8) (8)', 'Step5: (6) (6)', 'Step6: (10) (10)']",4,FALSE
3451112,8,"['Step1: (10) (10)', 'Step2: (5,1,6) (6)', 'Step3: (4,3,7) (7)', 'Step4: (2,5) (2)', 'Step5: (4,5,9) (9)', 'Step6: (3,5,8) (8)', 'Step7: (1,5) (1)']",3,FALSE
3689101112,5,"['Step1: (1,2,3) (1,2)', 'Step2: (5) (5)', 'Step3: (4) (4)', 'Step4: (7) (7)']",1,FALSE
389101112,6,"['Step1: (3,4,7) (7)', 'Step2: (2,5) (2)', 'Step3: (4) (4)', 'Step4: (1,6) (1)', 'Step5: (5,6,11) (5,6)']",1,FALSE
45678101112,4,"['Step1: (6,3,9) (9)', 'Step2: (1,2,3) (3)', 'Step3: (1,2) (1,2)']",1,FALSE
127812,7,"['Step1: (3,6,9) (3,6)', 'Step2: (9) (9)', 'Step3: (10) (10)', 'Step4: (5) (5)', 'Step5: (4,1) (4)', 'Step6: (11) (11)']",4,FALSE
124101112,6,"['Step1: (2,1,3) (3)', 'Step2: (6,5,11) (6,5)', 'Step3: (8) (8)', 'Step4: (7) (7)', 'Step5: (9) (9)']",1,FALSE
1268101112,5,"['Step1: (6,3,9) (9)', 'Step2: (4,5) (4)', 'Step3: (5,3,8) (5,3)', 'Step4: (7) (7)']",1,FALSE
14781112,6,"['Step1: (6,3,9) (9)', 'Step2: (2,4,6) (6)', 'Step3: (1,2,3) (3)', 'Step4: (10) (10)', 'Step5: (5,2,7) (5,2)']",2,FALSE
189101112,6,"['Step1: (2,4,6) (6)', 'Step2: (2,5,7) (2,5)', 'Step3: (1,3,4) (4)', 'Step4: (7) (7)', 'Step5: (3,1) (3)']",1,FALSE
3689101112,4,"['Step1: (4,3,7) (7)', 'Step2: (1,2,3) (1,2)', 'Step3: (4,5,9) (4,5)']",1,FALSE
13578911,5,"['Step1: (2,4,6) (2,4)', 'Step2: (6) (6)', 'Step3: (12) (12)', 'Step4: (10) (10)']",2,FALSE
4589101112,4,"['Step1: (1,3,4) (1,3)', 'Step2: (2,6,8) (2,6)', 'Step3: (7) (7)']",1,FALSE
23891011,6,"['Step1: (6,5,11) (6,5)', 'Step2: (12) (12)', 'Step3: (4,1) (4)', 'Step4: (1,3) (1)', 'Step5: (7) (7)']",2,FALSE
1247101112,5,"['Step1: (5,3,8) (5,3)', 'Step2: (9) (9)', 'Step3: (6) (6)', 'Step4: (8) (8)']",1,FALSE
238101112,6,"['Step1: (4,1,5) (4,1)', 'Step2: (9) (9)', 'Step3: (7) (7)', 'Step4: (5) (5)', 'Step5: (6) (6)']",1,FALSE
149101112,6,"['Step1: (6,2,8) (6,2)', 'Step2: (5) (5)', 'Step3: (8) (8)', 'Step4: (3) (3)', 'Step5: (7) (7)']",1,FALSE
12479101112,4,"['Step1: (1,2,3) (3)', 'Step2: (5,6,11) (5,6)', 'Step3: (8) (8)']",1,FALSE
3679101112,4,"['Step1: (2,4,6) (2,4)', 'Step2: (5,1,6) (5,1)', 'Step3: (8) (8)']",1,FALSE
1345789101112,3,"['Step1: (2) (2)', 'Step2: (6) (6)']",1,FALSE
123479101112,3,"['Step1: (6,5,11) (6,5)', 'Step2: (8) (8)']",1,FALSE
125678101112,3,"['Step1: (3,6,9) (9)', 'Step2: (4,3,7) (4,3)']",1,FALSE
47812,7,"['Step1: (2,1,3) (2,1)', 'Step2: (6,3,9) (6,3)', 'Step3: (10) (10)', 'Step4: (5) (5)', 'Step5: (11) (11)', 'Step6: (9) (9)']",5,FALSE
23568101112,4,"['Step1: (4,5,9) (9)', 'Step2: (6,1,7) (7)', 'Step3: (1,4,5) (1,4)']",1,FALSE
1237891112,5,"['Step1: (2,3,5) (5)', 'Step2: (4,2,6) (6)', 'Step3: (10) (10)', 'Step4: (4,2) (4)']",1,FALSE
123479101112,3,"['Step1: (6,5,11) (6,5)', 'Step2: (8) (8)']",1,FALSE
457891012,4,"['Step1: (3,6,9) (3,6)', 'Step2: (11) (11)', 'Step3: (1,2) (1,2)']",1,FALSE
2468101112,5,"['Step1: (4,1,5) (5)', 'Step2: (9) (9)', 'Step3: (7) (7)', 'Step4: (1,3,4) (1,3)']",1,FALSE
123678912,4,"['Step1: (10) (10)', 'Step2: (4,5,9) (4,5)', 'Step3: (11) (11)']",1,FALSE
2356789101112,2,"['Step1: (4,1,5) (4,1)']",1,FALSE
123567891112,3,"['Step1: (4,6,10) (10)', 'Step2: (4,6) (4)']",1,FALSE
134589101112,4,"['Step1: (2,5,7) (7)', 'Step2: (6) (6)', 'Step3: (2,5) (2)']",1,FALSE
26,10,"['Step1: (6,4,10) (10)', 'Step2: (3,2,5) (5)', 'Step3: (3,2) (3)', 'Step4: (9) (9)', 'Step5: (11) (11)', 'Step6: (12) (12)', 'Step7: (8) (8)', 'Step8: (1,4) (1,4)', 'Step9: (7) (7)']",8,FALSE
1912,8,"['Step1: (6,5,11) (11)', 'Step2: (3,5,8) (8)', 'Step3: (6,2) (6,2)', 'Step4: (5) (5)', 'Step5: (4,3,7) (4,3)', 'Step6: (10) (10)', 'Step7: (7) (7)']",6,FALSE
1269101112,5,"['Step1: (2,6,8) (8)', 'Step2: (4) (4)', 'Step3: (5,2,7) (7)', 'Step4: (3,5) (3,5)']",1,FALSE
1235789101112,2,"['Step1: (4,6,10) (4,6)']",1,FALSE
1469101112,5,"['Step1: (3,5,8) (8)', 'Step2: (2,1,3) (3)', 'Step3: (7) (7)', 'Step4: (2,5) (2,5)']",1,FALSE
126891112,5,"['Step1: (4,6,10) (10)', 'Step2: (3,4,7) (3,4)', 'Step3: (7) (7)', 'Step4: (5) (5)']",1,FALSE
2101112,7,"['Step1: (8) (8)', 'Step2: (5,3) (5,3)', 'Step3: (9) (9)', 'Step4: (1,4) (1,4)', 'Step5: (6) (6)', 'Step6: (7) (7)']",3,FALSE
24891112,6,"['Step1: (2,1,3) (3)', 'Step2: (4,6,10) (10)', 'Step3: (6,1,7) (6,1)', 'Step4: (5) (5)', 'Step5: (7) (7)']",2,FALSE
23491011,6,"['Step1: (6,1,7) (7)', 'Step2: (6) (6)', 'Step3: (1,5) (1,5)', 'Step4: (8) (8)', 'Step5: (12) (12)']",2,FALSE
121112,8,"['Step1: (6,3,9) (9)', 'Step2: (2,5,7) (7)', 'Step3: (10) (10)', 'Step4: (5,3,8) (5,3)', 'Step5: (4,6) (4)', 'Step6: (8) (8)', 'Step7: (6) (6)']",4,FALSE
2679101112,5,"['Step1: (8) (8)', 'Step2: (3,5) (3)', 'Step3: (1,5,6) (1,5)', 'Step4: (4) (4)']",1,FALSE
1567101112,5,"['Step1: (3,4,7) (3,4)', 'Step2: (2) (2)', 'Step3: (8) (8)', 'Step4: (9) (9)']",1,FALSE
1571011,7,"['Step1: (2,4,6) (2,4)', 'Step2: (12) (12)', 'Step3: (6) (6)', 'Step4: (3) (3)', 'Step5: (9) (9)', 'Step6: (8) (8)']",3,FALSE
12571112,6,"['Step1: (4,6,10) (10)', 'Step2: (8) (8)', 'Step3: (4,3,7) (4,3)', 'Step4: (6) (6)', 'Step5: (9) (9)']",2,FALSE
267891012,5,"['Step1: (6,5,11) (11)', 'Step2: (4) (4)', 'Step3: (5,1,6) (5,1)', 'Step4: (3) (3)']",1,FALSE
23479101112,4,"['Step1: (4,2,6) (6)', 'Step2: (8) (8)', 'Step3: (5,1) (5,1)']",1,FALSE
124891112,5,"['Step1: (3,6,9) (3,6)', 'Step2: (5,2,7) (7)', 'Step3: (10) (10)', 'Step4: (5) (5)']",1,FALSE
1356791012,5,"['Step1: (2,6,8) (8)', 'Step2: (6,5,11) (11)', 'Step3: (3,1,4) (4)', 'Step4: (2) (2)']",1,FALSE
3459101112,5,"['Step1: (5,2,7) (7)', 'Step2: (1,2,3) (1,2)', 'Step3: (6) (6)', 'Step4: (8) (8)']",1,FALSE
12346781012,4,"['Step1: (4,5,9) (9)', 'Step2: (6,5,11) (11)', 'Step3: (1,4,5) (5)']",1,FALSE
146791112,5,"['Step1: (3,5,8) (3,5)', 'Step2: (2,1) (2)', 'Step3: (10) (10)', 'Step4: (8) (8)']",1,FALSE
2561012,8,"['Step1: (6,5,11) (11)', 'Step2: (5,4,9) (9)', 'Step3: (6,1,7) (7)', 'Step4: (2,1,3) (3)', 'Step5: (6,2,8) (8)', 'Step6: (4) (4)', 'Step7: (1,2) (1)']",3,FALSE
345791112,5,"['Step1: (2,1,3) (2,1)', 'Step2: (4,6,10) (10)', 'Step3: (6) (6)', 'Step4: (8) (8)']",1,FALSE
912,9,"['Step1: (1,5,6) (1,5)', 'Step2: (7) (7)', 'Step3: (3) (3)', 'Step4: (8) (8)', 'Step5: (11) (11)', 'Step6: (4) (4)', 'Step7: (2,6) (2,6)', 'Step8: (10) (10)']",7,FALSE
123101112,7,"['Step1: (1,3,4) (4)', 'Step2: (6) (6)', 'Step3: (2,3,5) (5)', 'Step4: (8) (8)', 'Step5: (7) (7)', 'Step6: (9) (9)']",1,FALSE
1591112,6,"['Step1: (6,3,9) (6,3)', 'Step2: (10) (10)', 'Step3: (7) (7)', 'Step4: (2,4) (2,4)', 'Step5: (8) (8)']",3,FALSE
24579101112,5,"['Step1: (1,5,6) (6)', 'Step2: (8) (8)', 'Step3: (1,5) (1)', 'Step4: (3) (3)']",1,FALSE
14791112,6,"['Step1: (2,1,3) (3)', 'Step2: (8) (8)', 'Step3: (10) (10)', 'Step4: (5,2,7) (5,2)', 'Step5: (6) (6)']",2,FALSE
1271112,7,"['Step1: (3,4,7) (3,4)', 'Step2: (9) (9)', 'Step3: (10) (10)', 'Step4: (6) (6)', 'Step5: (5) (5)', 'Step6: (8) (8)']",3,FALSE
134579101112,3,"['Step1: (8) (8)', 'Step2: (2,6) (2,6)']",1,FALSE
