Remainder,Steps,Decision_Tree,Score,Success
1571112,7,"['Step1: (4,5,9) (9)', 'Step2: (4,2,6) (6)', 'Step3: (3,5,8) (8)', 'Step4: (4,3,7) (4,3)', 'Step5: (10) (10)', 'Step6: (2,1) (2)']",3,FALSE
2361011,7,"['Step1: (2,6,8) (8)', 'Step2: (6,1,7) (7)', 'Step3: (6,3,9) (9)', 'Step4: (1,4,5) (1,4)', 'Step5: (12) (12)', 'Step6: (3,2,5) (5)']",3,FALSE
37891012,6,"['Step1: (3,2,5) (5)', 'Step2: (11) (11)', 'Step3: (6) (6)', 'Step4: (2) (2)', 'Step5: (1,4) (1,4)']",2,FALSE
1679101112,5,"['Step1: (2) (2)', 'Step2: (4,3,7) (4,3)', 'Step3: (5) (5)', 'Step4: (8) (8)']",1,FALSE
171112,8,"['Step1: (8) (8)', 'Step2: (10) (10)', 'Step3: (2,1,3) (3)', 'Step4: (5,4,9) (9)', 'Step5: (5) (5)', 'Step6: (6,4) (6,4)', 'Step7: (2) (2)']",4,FALSE
135781112,5,"['Step1: (10) (10)', 'Step2: (2,4,6) (6)', 'Step3: (4,2) (4,2)', 'Step4: (9) (9)']",1,FALSE
1479101112,4,"['Step1: (5,3,8) (5,3)', 'Step2: (8) (8)', 'Step3: (2,6) (2,6)']",1,FALSE
61112,9,"['Step1: (3,2,5) (3,2)', 'Step2: (1,4,5) (5)', 'Step3: (8) (8)', 'Step4: (6,4,10) (10)', 'Step5: (9) (9)', 'Step6: (1,4) (1)', 'Step7: (7) (7)', 'Step8: (4) (4)']",5,FALSE
368101112,6,"['Step1: (5,2,7) (7)', 'Step2: (1,6) (1)', 'Step3: (2,5) (2,5)', 'Step4: (4,3) (4)', 'Step5: (9) (9)']",1,FALSE
12689101112,5,"['Step1: (3,2,5) (5)', 'Step2: (4) (4)', 'Step3: (7) (7)', 'Step4: (3,1) (3)']",1,FALSE
12891011,7,"['Step1: (2,1,3) (3)', 'Step2: (5) (5)', 'Step3: (4) (4)', 'Step4: (6) (6)', 'Step5: (7) (7)', 'Step6: (12) (12)']",2,FALSE
23789101112,3,"['Step1: (6,4,10) (6,4)', 'Step2: (5,1) (5,1)']",1,FALSE
12345679101112,2,"['Step1: (5,3,8) (8)']",1,FALSE
37891112,6,"['Step1: (10) (10)', 'Step2: (3,2,5) (5)', 'Step3: (6) (6)', 'Step4: (4,1) (4,1)', 'Step5: (2,3) (2)']",2,FALSE
151112,9,"['Step1: (4,3,7) (7)', 'Step2: (5,4,9) (9)', 'Step3: (4,2,6) (6)', 'Step4: (2,1,3) (3)', 'Step5: (4) (4)', 'Step6: (10) (10)', 'Step7: (8) (8)', 'Step8: (2,1) (2)']",4,FALSE
134789101112,3,"['Step1: (6,2,8) (6,2)', 'Step2: (5) (5)']",1,FALSE
37891112,6,"['Step1: (4) (4)', 'Step2: (10) (10)', 'Step3: (5,2,7) (5,2)', 'Step4: (6) (6)', 'Step5: (1,3) (1)']",2,FALSE
124612,8,"['Step1: (1,2,3) (3)', 'Step2: (4,6,10) (10)', 'Step3: (1,6,7) (7)', 'Step4: (6,5,11) (11)', 'Step5: (8) (8)', 'Step6: (9) (9)', 'Step7: (1,4,5) (5)']",4,FALSE
135812,7,"['Step1: (2) (2)', 'Step2: (3,6,9) (9)', 'Step3: (6,4,10) (10)', 'Step4: (6,4) (6,4)', 'Step5: (7) (7)', 'Step6: (11) (11)']",4,FALSE
25891112,7,"['Step1: (2,1,3) (3)', 'Step2: (6) (6)', 'Step3: (1,2) (1)', 'Step4: (4) (4)', 'Step5: (10) (10)', 'Step6: (7) (7)']",2,FALSE
12345781012,4,"['Step1: (3,6,9) (9)', 'Step2: (4,2,6) (6)', 'Step3: (11) (11)']",1,FALSE
36781112,5,"['Step1: (5,4,9) (9)', 'Step2: (10) (10)', 'Step3: (5,4) (5,4)', 'Step4: (1,2,3) (1,2)']",2,FALSE
281011,7,"['Step1: (12) (12)', 'Step2: (1,4,5) (1,4)', 'Step3: (6,3,9) (6,3)', 'Step4: (7) (7)', 'Step5: (5) (5)', 'Step6: (9) (9)']",4,FALSE
1345789101112,2,"['Step1: (2,6,8) (2,6)']",1,FALSE
13589101112,4,"['Step1: (1,6,7) (7)', 'Step2: (4,2,6) (4,2)', 'Step3: (6) (6)']",1,FALSE
12457912,5,"['Step1: (10) (10)', 'Step2: (3,6,9) (3,6)', 'Step3: (8) (8)', 'Step4: (11) (11)']",2,FALSE
12481012,6,"['Step1: (3,6,9) (3,6)', 'Step2: (4,5,9) (9)', 'Step3: (11) (11)', 'Step4: (5,4) (5)', 'Step5: (7) (7)']",2,FALSE
391112,7,"['Step1: (4,1,5) (5)', 'Step2: (3,4,7) (7)', 'Step3: (6,2,8) (6,2)', 'Step4: (8) (8)', 'Step5: (1,4) (1,4)', 'Step6: (10) (10)']",4,FALSE
1256101112,6,"['Step1: (4) (4)', 'Step2: (6,2,8) (8)', 'Step3: (2,1,3) (3)', 'Step4: (7) (7)', 'Step5: (9) (9)']",1,FALSE
134567891012,3,"['Step1: (2) (2)', 'Step2: (5,6,11) (11)']",1,FALSE
123581112,5,"['Step1: (10) (10)', 'Step2: (4,6) (4,6)', 'Step3: (9) (9)', 'Step4: (2,5,7) (7)']",1,FALSE
123467891112,3,"['Step1: (1,4,5) (5)', 'Step2: (6,4,10) (10)']",1,FALSE
18101112,6,"['Step1: (6,3,9) (6,3)', 'Step2: (7) (7)', 'Step3: (5,4,9) (5,4)', 'Step4: (9) (9)', 'Step5: (2) (2)']",2,FALSE
481012,8,"['Step1: (5,6,11) (11)', 'Step2: (2,3,5) (2,3)', 'Step3: (9) (9)', 'Step4: (7) (7)', 'Step5: (5) (5)', 'Step6: (6) (6)', 'Step7: (1,4) (1)']",4,FALSE
137891011,4,"['Step1: (2,4,6) (2,4)', 'Step2: (12) (12)', 'Step3: (5,6,11) (5,6)']",1,FALSE
1235811,7,"['Step1: (1,6,7) (7)', 'Step2: (1,5,6) (6)', 'Step3: (10) (10)', 'Step4: (12) (12)', 'Step5: (4,3) (4)', 'Step6: (9) (9)']",3,FALSE
3679101112,5,"['Step1: (1,3,4) (4)', 'Step2: (3,5,8) (8)', 'Step3: (2,1,3) (2,1)', 'Step4: (5) (5)']",1,FALSE
14789101112,4,"['Step1: (6,3,9) (6,3)', 'Step2: (5) (5)', 'Step3: (2) (2)']",1,FALSE
237891112,4,"['Step1: (5,4,9) (5,4)', 'Step2: (10) (10)', 'Step3: (6,1,7) (6,1)']",1,FALSE
147912,7,"['Step1: (5,3,8) (8)', 'Step2: (1,2,3) (3)', 'Step3: (1,5,6) (6)', 'Step4: (10) (10)', 'Step5: (5,2,7) (5,2)', 'Step6: (11) (11)']",4,FALSE
1245791112,4,"['Step1: (3,6,9) (3,6)', 'Step2: (10) (10)', 'Step3: (8) (8)']",1,FALSE
25681011,6,"['Step1: (1,4,5) (1,4)', 'Step2: (5,2,7) (7)', 'Step3: (3) (3)', 'Step4: (9) (9)', 'Step5: (12) (12)']",2,FALSE
12591012,6,"['Step1: (6,4,10) (6,4)', 'Step2: (3,1) (3)', 'Step3: (11) (11)', 'Step4: (7) (7)', 'Step5: (8) (8)']",2,FALSE
6,10,"['Step1: (2,5,7) (2,5)', 'Step2: (8) (8)', 'Step3: (11) (11)', 'Step4: (10) (10)', 'Step5: (9) (9)', 'Step6: (1,6,7) (7)', 'Step7: (3) (3)', 'Step8: (12) (12)', 'Step9: (4,1) (4,1)']",9,FALSE
56711,7,"['Step1: (12) (12)', 'Step2: (4,2,6) (4,2)', 'Step3: (8) (8)', 'Step4: (3,1) (3,1)', 'Step5: (10) (10)', 'Step6: (9) (9)']",5,FALSE
248910,7,"['Step1: (1,2,3) (3)', 'Step2: (5,6,11) (11)', 'Step3: (12) (12)', 'Step4: (7) (7)', 'Step5: (5) (5)', 'Step6: (1,6) (1,6)']",4,FALSE
12347891112,4,"['Step1: (2,3,5) (5)', 'Step2: (6) (6)', 'Step3: (10) (10)']",1,FALSE
125689101112,3,"['Step1: (5,2,7) (7)', 'Step2: (4,3) (4,3)']",1,FALSE
1389101112,6,"['Step1: (3,4,7) (7)', 'Step2: (6) (6)', 'Step3: (5,1) (5)', 'Step4: (3,1,4) (4)', 'Step5: (2) (2)']",1,FALSE
457101112,5,"['Step1: (6,2,8) (6,2)', 'Step2: (1,3,4) (1,3)', 'Step3: (9) (9)', 'Step4: (8) (8)']",1,FALSE
4589101112,5,"['Step1: (4,2,6) (6)', 'Step2: (3,1,4) (3,1)', 'Step3: (2,4) (2)', 'Step4: (7) (7)']",1,FALSE
479101112,5,"['Step1: (6) (6)', 'Step2: (8) (8)', 'Step3: (5,3) (5,3)', 'Step4: (1,2) (1,2)']",1,FALSE
12358101112,4,"['Step1: (6,4,10) (6,4)', 'Step2: (9) (9)', 'Step3: (7) (7)']",1,FALSE
78101112,6,"['Step1: (4,5,9) (9)', 'Step2: (4,1,5) (4,1)', 'Step3: (3,2,5) (3,2)', 'Step4: (6) (6)', 'Step5: (5) (5)']",2,FALSE
136912,7,"['Step1: (1,3,4) (4)', 'Step2: (10) (10)', 'Step3: (2,5,7) (2,5)', 'Step4: (11) (11)', 'Step5: (8) (8)', 'Step6: (6,1,7) (7)']",4,FALSE
81012,7,"['Step1: (3,6,9) (9)', 'Step2: (5,4) (5,4)', 'Step3: (7) (7)', 'Step4: (1,3) (1,3)', 'Step5: (6,2,8) (6,2)', 'Step6: (11) (11)']",5,FALSE
29101112,6,"['Step1: (3,4,7) (7)', 'Step2: (1,5,6) (1,5)', 'Step3: (8) (8)', 'Step4: (4) (4)', 'Step5: (3,6,9) (3,6)']",2,FALSE
123578101112,3,"['Step1: (3,6,9) (9)', 'Step2: (4,6,10) (4,6)']",1,FALSE
123457891112,3,"['Step1: (4,2,6) (6)', 'Step2: (10) (10)']",1,FALSE
234678101112,3,"['Step1: (3,6,9) (9)', 'Step2: (5,1,6) (5,1)']",1,FALSE
69101112,6,"['Step1: (5,3,8) (8)', 'Step2: (4,1,5) (4,1)', 'Step3: (7) (7)', 'Step4: (3) (3)', 'Step5: (5,2) (5,2)']",2,FALSE
123571011,6,"['Step1: (6,3,9) (9)', 'Step2: (4) (4)', 'Step3: (5,3,8) (8)', 'Step4: (6,3) (6)', 'Step5: (12) (12)']",1,FALSE
13691011,7,"['Step1: (12) (12)', 'Step2: (4) (4)', 'Step3: (3,5,8) (8)', 'Step4: (2) (2)', 'Step5: (5) (5)', 'Step6: (7) (7)']",2,FALSE
1234891011,5,"['Step1: (2,5,7) (7)', 'Step2: (1,4,5) (5)', 'Step3: (12) (12)', 'Step4: (6,1) (6)']",1,FALSE
347891112,4,"['Step1: (5,6,11) (5,6)', 'Step2: (10) (10)', 'Step3: (1,2,3) (1,2)']",1,FALSE
13467101112,4,"['Step1: (2,6,8) (8)', 'Step2: (2,5,7) (2,5)', 'Step3: (9) (9)']",1,FALSE
23457891112,3,"['Step1: (10) (10)', 'Step2: (6,1,7) (6,1)']",1,FALSE
3811,9,"['Step1: (12) (12)', 'Step2: (1,2,3) (1,2)', 'Step3: (5) (5)', 'Step4: (10) (10)', 'Step5: (4) (4)', 'Step6: (6) (6)', 'Step7: (9) (9)', 'Step8: (7) (7)']",6,FALSE
12467911,5,"['Step1: (5,3,8) (8)', 'Step2: (4,6,10) (10)', 'Step3: (3,5) (3,5)', 'Step4: (12) (12)']",2,FALSE
1456789101112,2,"['Step1: (2,3,5) (2,3)']",1,FALSE
12457891112,3,"['Step1: (10) (10)', 'Step2: (3,6,9) (3,6)']",1,FALSE
1369101112,5,"['Step1: (3,2,5) (5)', 'Step2: (7) (7)', 'Step3: (4,2,6) (4,2)', 'Step4: (8) (8)']",1,FALSE
123891112,5,"['Step1: (10) (10)', 'Step2: (6) (6)', 'Step3: (4,5,9) (4,5)', 'Step4: (7) (7)']",1,FALSE
2479101112,5,"['Step1: (2,3,5) (5)', 'Step2: (6,1,7) (6,1)', 'Step3: (3) (3)', 'Step4: (8) (8)']",1,FALSE
1349101112,5,"['Step1: (2,5,7) (2,5)', 'Step2: (8) (8)', 'Step3: (4,3,7) (7)', 'Step4: (6) (6)']",1,FALSE
158101112,5,"['Step1: (3,2,5) (3,2)', 'Step2: (6,4,10) (6,4)', 'Step3: (7) (7)', 'Step4: (9) (9)']",1,FALSE
235681112,6,"['Step1: (3,4,7) (7)', 'Step2: (1,3,4) (4)', 'Step3: (6,3,9) (9)', 'Step4: (10) (10)', 'Step5: (1,3) (1)']",1,FALSE
12469101112,4,"['Step1: (6,2,8) (8)', 'Step2: (1,6,7) (7)', 'Step3: (5,3) (5,3)']",1,FALSE
1235679101112,3,"['Step1: (3,5,8) (8)', 'Step2: (4) (4)']",1,FALSE
12471112,7,"['Step1: (2,1,3) (3)', 'Step2: (5) (5)', 'Step3: (9) (9)', 'Step4: (8) (8)', 'Step5: (4,6,10) (10)', 'Step6: (6,2) (6)']",2,FALSE
146101112,6,"['Step1: (3,5,8) (3,5)', 'Step2: (1,6,7) (7)', 'Step3: (2) (2)', 'Step4: (9) (9)', 'Step5: (8) (8)']",1,FALSE
1347891012,4,"['Step1: (5,6,11) (11)', 'Step2: (4,2,6) (6)', 'Step3: (2,5,7) (2,5)']",1,FALSE
35789101112,3,"['Step1: (1,4,5) (1,4)', 'Step2: (6,2,8) (6,2)']",1,FALSE
1459101112,5,"['Step1: (6,2,8) (8)', 'Step2: (6,1,7) (7)', 'Step3: (6) (6)', 'Step4: (2,3,5) (2,3)']",1,FALSE
12101112,7,"['Step1: (5,4,9) (9)', 'Step2: (1,5,6) (6)', 'Step3: (4,3,7) (7)', 'Step4: (3,1,4) (4)', 'Step5: (8) (8)', 'Step6: (5,3) (5,3)']",2,FALSE
1345689101112,3,"['Step1: (4,3,7) (7)', 'Step2: (2) (2)']",1,FALSE
27891012,5,"['Step1: (1,6,7) (1,6)', 'Step2: (11) (11)', 'Step3: (4) (4)', 'Step4: (3,5,8) (3,5)']",2,FALSE
1235678101112,3,"['Step1: (4) (4)', 'Step2: (9) (9)']",1,FALSE
2371112,7,"['Step1: (6,3,9) (9)', 'Step2: (4,6,10) (4,6)', 'Step3: (5) (5)', 'Step4: (8) (8)', 'Step5: (10) (10)', 'Step6: (1,3) (1)']",3,FALSE
2345789101112,2,"['Step1: (1,6,7) (1,6)']",1,FALSE
1389,8,"['Step1: (5,4,9) (5,4)', 'Step2: (12) (12)', 'Step3: (6,1,7) (7)', 'Step4: (10) (10)', 'Step5: (6) (6)', 'Step6: (2,3) (2)', 'Step7: (11) (11)']",6,FALSE
3791112,6,"['Step1: (10) (10)', 'Step2: (5,1,6) (5,1)', 'Step3: (4,2,6) (4,2)', 'Step4: (6) (6)', 'Step5: (8) (8)']",3,FALSE
27911,8,"['Step1: (3,1,4) (4)', 'Step2: (12) (12)', 'Step3: (5) (5)', 'Step4: (1,3) (1,3)', 'Step5: (6) (6)', 'Step6: (8) (8)', 'Step7: (10) (10)']",5,FALSE
56789101112,4,"['Step1: (4) (4)', 'Step2: (3,1) (3)', 'Step3: (2,1) (2,1)']",1,FALSE
2310,9,"['Step1: (1,4,5) (1,4)', 'Step2: (7) (7)', 'Step3: (5,6,11) (11)', 'Step4: (9) (9)', 'Step5: (6) (6)', 'Step6: (12) (12)', 'Step7: (5) (5)', 'Step8: (8) (8)']",6,FALSE
1489101112,5,"['Step1: (6,2,8) (6,2)', 'Step2: (3) (3)', 'Step3: (5,1) (5)', 'Step4: (7) (7)']",1,FALSE
1357891112,4,"['Step1: (2,4,6) (2,4)', 'Step2: (10) (10)', 'Step3: (6) (6)']",1,FALSE
1561012,7,"['Step1: (6,5,11) (11)', 'Step2: (2,4,6) (2,4)', 'Step3: (6,3,9) (9)', 'Step4: (8) (8)', 'Step5: (7) (7)', 'Step6: (3,1) (3)']",3,FALSE
1237891112,4,"['Step1: (5,6,11) (5,6)', 'Step2: (4,1) (4)', 'Step3: (10) (10)']",1,FALSE
1345781112,5,"['Step1: (4,2,6) (6)', 'Step2: (2,4) (2)', 'Step3: (10) (10)', 'Step4: (9) (9)']",1,FALSE
12479101112,4,"['Step1: (5,3,8) (8)', 'Step2: (3,6,9) (3,6)', 'Step3: (5) (5)']",1,FALSE
247891112,4,"['Step1: (5,3,8) (5,3)', 'Step2: (10) (10)', 'Step3: (1,6,7) (1,6)']",1,FALSE
124912,7,"['Step1: (2,6,8) (8)', 'Step2: (2,3,5) (5)', 'Step3: (6,3,9) (6,3)', 'Step4: (10) (10)', 'Step5: (11) (11)', 'Step6: (7) (7)']",4,FALSE
41112,8,"['Step1: (1,6,7) (7)', 'Step2: (8) (8)', 'Step3: (1,3,4) (1,3)', 'Step4: (9) (9)', 'Step5: (5) (5)', 'Step6: (4,6,10) (10)', 'Step7: (6,2) (6,2)']",5,FALSE
23568912,5,"['Step1: (4,1,5) (4,1)', 'Step2: (7) (7)', 'Step3: (10) (10)', 'Step4: (6,5,11) (11)']",2,FALSE
1489101112,6,"['Step1: (2,1,3) (3)', 'Step2: (2) (2)', 'Step3: (6) (6)', 'Step4: (5) (5)', 'Step5: (7) (7)']",1,FALSE
124910,7,"['Step1: (5,1,6) (6)', 'Step2: (7) (7)', 'Step3: (5,3,8) (5,3)', 'Step4: (8) (8)', 'Step5: (11) (11)', 'Step6: (12) (12)']",4,FALSE
3581112,7,"['Step1: (3,6,9) (9)', 'Step2: (1,2,3) (1,2)', 'Step3: (6) (6)', 'Step4: (7) (7)', 'Step5: (10) (10)', 'Step6: (4) (4)']",3,FALSE
23589101112,4,"['Step1: (6) (6)', 'Step2: (7) (7)', 'Step3: (4,1,5) (4,1)']",1,FALSE
481112,7,"['Step1: (2) (2)', 'Step2: (3,6,9) (9)', 'Step3: (6,1,7) (6,1)', 'Step4: (10) (10)', 'Step5: (3,5,8) (3,5)', 'Step6: (7) (7)']",4,FALSE
391012,8,"['Step1: (3,2,5) (5)', 'Step2: (2,6,8) (8)', 'Step3: (6,1,7) (6,1)', 'Step4: (7) (7)', 'Step5: (11) (11)', 'Step6: (2) (2)', 'Step7: (4) (4)']",4,FALSE
3478912,5,"['Step1: (5,6,11) (5,6)', 'Step2: (10) (10)', 'Step3: (2,1,3) (2,1)', 'Step4: (11) (11)']",3,FALSE
16891011,5,"['Step1: (5,4,9) (5,4)', 'Step2: (1,6,7) (7)', 'Step3: (12) (12)', 'Step4: (3,2) (3,2)']",2,FALSE
13457891112,3,"['Step1: (10) (10)', 'Step2: (6,2,8) (6,2)']",1,FALSE
13567101112,4,"['Step1: (2,4,6) (2,4)', 'Step2: (9) (9)', 'Step3: (8) (8)']",1,FALSE
23789101112,4,"['Step1: (5,1,6) (6)', 'Step2: (1,5) (1)', 'Step3: (4,5,9) (4,5)']",1,FALSE
1911,8,"['Step1: (6,3,9) (6,3)', 'Step2: (10) (10)', 'Step3: (4) (4)', 'Step4: (5,2,7) (5,2)', 'Step5: (12) (12)', 'Step6: (7) (7)', 'Step7: (8) (8)']",6,FALSE
23458101112,4,"['Step1: (4,5,9) (9)', 'Step2: (1,6,7) (1,6)', 'Step3: (5,2,7) (7)']",1,FALSE
124811,7,"['Step1: (6,1,7) (7)', 'Step2: (5,4,9) (9)', 'Step3: (5,6,11) (5,6)', 'Step4: (12) (12)', 'Step5: (10) (10)', 'Step6: (3,4) (3)']",4,FALSE
1234789101112,2,"['Step1: (5,6,11) (5,6)']",1,FALSE
1345789101112,2,"['Step1: (2,6,8) (2,6)']",1,FALSE
1235691112,5,"['Step1: (2,6,8) (8)', 'Step2: (10) (10)', 'Step3: (4) (4)', 'Step4: (2,5,7) (7)']",1,FALSE
123457101112,4,"['Step1: (4,5,9) (9)', 'Step2: (5,1,6) (6)', 'Step3: (8) (8)']",1,FALSE
17101112,6,"['Step1: (3,6,9) (3,6)', 'Step2: (9) (9)', 'Step3: (8) (8)', 'Step4: (2,4) (2,4)', 'Step5: (5) (5)']",2,FALSE
3512,9,"['Step1: (4,5,9) (9)', 'Step2: (2,1,3) (2,1)', 'Step3: (7) (7)', 'Step4: (10) (10)', 'Step5: (8) (8)', 'Step6: (6) (6)', 'Step7: (4) (4)', 'Step8: (11) (11)']",6,FALSE
15891012,6,"['Step1: (6) (6)', 'Step2: (2,3,5) (2,3)', 'Step3: (4) (4)', 'Step4: (7) (7)', 'Step5: (11) (11)']",2,FALSE
234679101112,3,"['Step1: (1,5,6) (1,5)', 'Step2: (8) (8)']",1,FALSE
123681112,6,"['Step1: (4,1,5) (5)', 'Step2: (3,1,4) (4)', 'Step3: (10) (10)', 'Step4: (1,6,7) (7)', 'Step5: (6,3,9) (9)']",1,FALSE
12379101112,4,"['Step1: (8) (8)', 'Step2: (3,1,4) (4)', 'Step3: (6,5,11) (6,5)']",1,FALSE
134789101112,3,"['Step1: (6) (6)', 'Step2: (2,5,7) (2,5)']",1,FALSE
14579101112,5,"['Step1: (2) (2)', 'Step2: (6) (6)', 'Step3: (3) (3)', 'Step4: (8) (8)']",1,FALSE
124891011,5,"['Step1: (6,1,7) (7)', 'Step2: (5,6,11) (5,6)', 'Step3: (12) (12)', 'Step4: (2,1,3) (3)']",1,FALSE
1281112,6,"['Step1: (6,5,11) (6,5)', 'Step2: (9) (9)', 'Step3: (4,3,7) (4,3)', 'Step4: (7) (7)', 'Step5: (10) (10)']",3,FALSE
1239101112,6,"['Step1: (8) (8)', 'Step2: (4,3,7) (7)', 'Step3: (4,2,6) (6)', 'Step4: (4) (4)', 'Step5: (5) (5)']",1,FALSE
236891112,5,"['Step1: (10) (10)', 'Step2: (4,1,5) (4,1)', 'Step3: (7) (7)', 'Step4: (3,2,5) (5)']",1,FALSE
124789101112,3,"['Step1: (5,1,6) (6)', 'Step2: (5,3,8) (5,3)']",1,FALSE
12347101112,5,"['Step1: (3,2,5) (5)', 'Step2: (8) (8)', 'Step3: (3,6,9) (9)', 'Step4: (6) (6)']",1,FALSE
14791012,6,"['Step1: (3,5,8) (8)', 'Step2: (2,5,7) (2,5)', 'Step3: (11) (11)', 'Step4: (3) (3)', 'Step5: (6) (6)']",2,FALSE
124579101112,3,"['Step1: (5,3,8) (8)', 'Step2: (3,6,9) (3,6)']",1,FALSE
478101112,5,"['Step1: (1,2,3) (1,2)', 'Step2: (3,5,8) (3,5)', 'Step3: (6) (6)', 'Step4: (9) (9)']",1,FALSE
136789101112,3,"['Step1: (5,2,7) (5,2)', 'Step2: (4,1) (4)']",1,FALSE
579101112,5,"['Step1: (5,3,8) (8)', 'Step2: (3,2,5) (3,2)', 'Step3: (6) (6)', 'Step4: (4,1,5) (4,1)']",1,FALSE
1351112,8,"['Step1: (5,3,8) (8)', 'Step2: (6,4,10) (10)', 'Step3: (3,4,7) (7)', 'Step4: (2,5) (2)', 'Step5: (5,4,9) (9)', 'Step6: (3,1,4) (4)', 'Step7: (5,1,6) (6)']",3,FALSE
478101112,5,"['Step1: (3,2,5) (5)', 'Step2: (1,6,7) (1,6)', 'Step3: (2,3) (2,3)', 'Step4: (9) (9)']",1,FALSE
279101112,5,"['Step1: (1,5,6) (1,5)', 'Step2: (3) (3)', 'Step3: (6,4,10) (6,4)', 'Step4: (8) (8)']",1,FALSE
138101112,6,"['Step1: (2,5,7) (2,5)', 'Step2: (4,1) (4)', 'Step3: (3,6,9) (9)', 'Step4: (6) (6)', 'Step5: (7) (7)']",1,FALSE
13589101112,4,"['Step1: (2,6,8) (2,6)', 'Step2: (4) (4)', 'Step3: (7) (7)']",1,FALSE
23457891012,3,"['Step1: (6,5,11) (11)', 'Step2: (6,1,7) (6,1)']",1,FALSE
1348912,7,"['Step1: (6,5,11) (11)', 'Step2: (2,3,5) (5)', 'Step3: (4,2,6) (6)', 'Step4: (2) (2)', 'Step5: (10) (10)', 'Step6: (7) (7)']",3,FALSE
178101112,6,"['Step1: (2) (2)', 'Step2: (6) (6)', 'Step3: (5,3,8) (5,3)', 'Step4: (4) (4)', 'Step5: (9) (9)']",1,FALSE
27891011,5,"['Step1: (6) (6)', 'Step2: (12) (12)', 'Step3: (5,3,8) (5,3)', 'Step4: (1,4) (1,4)']",2,FALSE
371112,7,"['Step1: (6,4,10) (6,4)', 'Step2: (9) (9)', 'Step3: (1,5) (1)', 'Step4: (8) (8)', 'Step5: (10) (10)', 'Step6: (5,2,7) (5,2)']",4,FALSE
389101112,6,"['Step1: (2) (2)', 'Step2: (1,5,6) (6)', 'Step3: (4) (4)', 'Step4: (1,5) (1,5)', 'Step5: (7) (7)']",1,FALSE
12678101112,4,"['Step1: (3,4,7) (3,4)', 'Step2: (9) (9)', 'Step3: (5) (5)']",1,FALSE
1269101112,5,"['Step1: (3,4,7) (3,4)', 'Step2: (6,1,7) (7)', 'Step3: (5) (5)', 'Step4: (8) (8)']",1,FALSE
2712,9,"['Step1: (1,5,6) (6)', 'Step2: (5,1) (5,1)', 'Step3: (8) (8)', 'Step4: (9) (9)', 'Step5: (10) (10)', 'Step6: (11) (11)', 'Step7: (4) (4)', 'Step8: (3,2) (3)']",6,FALSE
13456891112,4,"['Step1: (2) (2)', 'Step2: (3,4,7) (7)', 'Step3: (10) (10)']",1,FALSE
1359101112,5,"['Step1: (1,5,6) (6)', 'Step2: (2,4) (2,4)', 'Step3: (5,3,8) (8)', 'Step4: (7) (7)']",1,FALSE
2481112,7,"['Step1: (6) (6)', 'Step2: (5,2,7) (7)', 'Step3: (3,2,5) (5)', 'Step4: (9) (9)', 'Step5: (1,3,4) (1,3)', 'Step6: (10) (10)']",3,FALSE
357,9,"['Step1: (5,3,8) (8)', 'Step2: (2,4,6) (6)', 'Step3: (12) (12)', 'Step4: (5,4,9) (9)', 'Step5: (11) (11)', 'Step6: (4) (4)', 'Step7: (10) (10)', 'Step8: (1,2,3) (1,2)']",7,FALSE
1369101112,6,"['Step1: (5,3,8) (8)', 'Step2: (5,2,7) (7)', 'Step3: (2,6) (2)', 'Step4: (4,3) (4)', 'Step5: (5) (5)']",1,FALSE
2681112,7,"['Step1: (4,5,9) (9)', 'Step2: (2,1,3) (3)', 'Step3: (5,1,6) (5,1)', 'Step4: (7) (7)', 'Step5: (10) (10)', 'Step6: (4) (4)']",3,FALSE
12589101112,4,"['Step1: (6,3,9) (6,3)', 'Step2: (4) (4)', 'Step3: (7) (7)']",1,FALSE
11011,9,"['Step1: (2,3,5) (2,3)', 'Step2: (4,5,9) (9)', 'Step3: (8) (8)', 'Step4: (4) (4)', 'Step5: (7) (7)', 'Step6: (5) (5)', 'Step7: (12) (12)', 'Step8: (6) (6)']",5,FALSE
1245789101112,2,"['Step1: (3,6,9) (3,6)']",1,FALSE
2689101112,4,"['Step1: (1,4,5) (1,4)', 'Step2: (5,3,8) (5,3)', 'Step3: (7) (7)']",1,FALSE
12791112,5,"['Step1: (8) (8)', 'Step2: (5,6,11) (5,6)', 'Step3: (3,4,7) (3,4)', 'Step4: (10) (10)']",2,FALSE
151012,9,"['Step1: (2,1,3) (3)', 'Step2: (7) (7)', 'Step3: (4) (4)', 'Step4: (5,6,11) (11)', 'Step5: (2) (2)', 'Step6: (6) (6)', 'Step7: (8) (8)', 'Step8: (9) (9)']",4,FALSE
123789101112,3,"['Step1: (4,6,10) (4,6)', 'Step2: (5) (5)']",1,FALSE
2467101112,5,"['Step1: (3,1,4) (3,1)', 'Step2: (8) (8)', 'Step3: (5) (5)', 'Step4: (9) (9)']",1,FALSE
28912,7,"['Step1: (10) (10)', 'Step2: (2,4,6) (6)', 'Step3: (11) (11)', 'Step4: (4,5,9) (4,5)', 'Step5: (7) (7)', 'Step6: (3,1) (3,1)']",5,FALSE
34912,8,"['Step1: (1,6,7) (7)', 'Step2: (2,1,3) (2,1)', 'Step3: (5) (5)', 'Step4: (4,6,10) (10)', 'Step5: (11) (11)', 'Step6: (8) (8)', 'Step7: (6) (6)']",5,FALSE
